v1	v2	label
NP_059106.2	NP_000845.1	0
NP_005595.2	Q14914	0
P07992	Q92552	0
Q9UGN5	P35218	0
Q6UB99	Q9Y3D9	0
Q13356	Q9BSE5	0
NP_001428.1	NP_005042.1	0
Q96S96	Q16540	0
P10071	P82675	0
P50548	Q3I5F7	0
NP_006222.2	P28838	0
NP_005180.1	NP_066565.1	0
Q96BN2	Q8N142	0
NP_001943.1	O00338	0
NP_071801.1	NP_004484.1	0
NP_005135.2	Q12815	0
O43325	Q9UBW5	0
Q99879	NP_077015.1	0
NP_073562.1	NP_742024.1	0
NP_004144.2	NP_057356.1	0
Q9H211	NP_002890.1	0
NP_008835.5	Q86XT4	0
NP_001444.2	O43504	0
NP_005264.2	NP_055285.1	0
NP_004483.1	Q9UBW5	0
NP_004584.1	Q9NP31	0
NP_065988.1	NP_005195.2	0
NP_002883.3	P49589	0
NP_005910.1	Q96P71	0
NP_001003801.1	Q14790	0
NP_002043.2	Q9Y6G3	0
NP_003211.1	NP_008830.2	0
NP_056023.3	Q6WQI6	0
NP_071345.2	Q9P0J6	0
Q12946	Q9Y6G3	0
O76039	NP_000185.1	0
NP_004070.3	NP_000886.1	0
Q9GZR1	NP_001893.2	0
NP_849194.1	NP_004126.1	0
NP_003358.1	NP_115568.2	0
Q9NZI7	NP_005267.2	0
NP_002126.2	NP_003126.1	0
NP_006158.2	P20591	0
NP_057272.1	NP_009197.1	0
Q86XK2	NP_006215.1	0
Q8IXQ6	Q8TE67	0
NP_055872.3	NP_000964.1	0
NP_066986.1	NP_008996.1	0
NP_004587.1	Q9NP74	0
P51826	Q9H2J4	0
Q03828	NP_005800.3	0
NP_003588.1	Q16540	0
Q9UJC5	Q8WVN8	0
Q9NX70	NP_055525.3	0
NP_604391.1	P43304	0
Q96RE9	NP_065842.1	0
NP_004070.3	NP_001503.1	0
NP_006582.1	Q02252	0
NP_000048.1	P35237	0
Q9BYK8	NP_001547.1	0
Q86TM3	NP_005026.3	0
NP_005924.2	NP_000958.1	0
NP_058633.2	NP_005495.2	0
O75164	Q8N9W6	0
NP_005229.1	P82912	0
NP_005422.1	Q6WQI6	0
P19419	Q9NRJ4	0
Q96AZ6	P17516	0
NP_619790.1	NP_006592.3	0
NP_001011663.1	NP_001005.1	0
NP_056464.1	NP_055428.1	0
NP_064706.1	NP_001651.1	0
NP_005254.2	NP_001393.1	0
NP_036449.1	Q3I5F7	0
NP_001028733.1	NP_001753.1	0
NP_076921.1	Q14914	0
O60341	P29353	0
NP_006154.1	NP_000174.1	0
NP_004488.2	Q6B8I1	0
P23760	NP_002003.1	0
Q08999	NP_001692.1	0
O15178	NP_061821.1	0
NP_005632.1	NP_004093.1	0
P09668	O00142	0
P20823	NP_000958.1	0
O00321	NP_060441.2	0
NP_112235.2	Q9UHN1	0
Q3ZCT1	NP_071403.1	0
NP_008971.2	NP_005800.3	0
NP_001385.1	NP_036199.2	0
NP_001003801.1	NP_000958.1	0
NP_060534.1	Q9NP74	0
NP_002043.2	NP_055963.2	0
NP_778225.1	NP_003741.1	0
NP_005491.1	NP_005023.2	0
Q8IVL1	NP_110438.1	0
Q04726	Q5H9J7	0
P82970	Q8TE67	0
NP_036354.1	P49591	0
P39880	Q01581	0
O43474	Q7RTR2	0
NP_002189.1	Q15080	0
NP_002193.2	NP_004413.1	0
Q9H3D4	NP_061821.1	0
NP_848511.1	NP_003977.1	0
O75132	NP_003320.2	0
NP_001317.1	NP_005267.2	0
NP_001197.1	NP_000058.1	0
P31268	NP_036199.2	0
NP_004371.2	Q8N3H0	0
NP_008924.1	NP_000036.2	0
NP_009171.1	NP_002684.1	0
NP_000449.1	Q9UPN7	0
NP_000018.1	NP_002564.1	0
NP_004575.1	NP_001393.1	0
P51688	NP_003105.2	0
NP_005060.1	Q9UKF7	0
P07992	NP_001166.3	0
NP_008823.1	NP_004050.3	0
NP_055130.1	NP_036361.1	0
NP_003241.2	NP_068707.1	0
Q9UGL1	Q9P2W6	0
NP_003575.1	NP_000552.2	0
NP_006212.1	P35237	0
P35712	Q15046	0
NP_004292.1	NP_113608.1	0
NP_002136.1	Q58A44	0
NP_937872.1	P15428	0
P60008	Q8N573	0
P01106	O14561	0
NP_005973.1	NP_112198.1	0
Q6NXG1	NP_001995.1	0
NP_005513.1	NP_077000.1	0
Q8IUM7	P00915	0
NP_653209.1	Q6PGN9	0
NP_057662.3	NP_037399.2	0
NP_003176.2	NP_005882.2	0
Q00444	NP_006461.3	0
NP_000957.1	P51970	0
Q86UP8	P30838	0
P29558	P00915	0
NP_000929.1	Q9UHN1	0
NP_003874.2	NP_005411.1	0
NP_003205.2	NP_000605.1	0
P08048	P29353	0
NP_653209.1	NP_055410.1	0
NP_005169.1	Q9Y216	0
NP_001506.1	Q06278	0
NP_689854.2	Q01064	0
NP_036339.1	Q9BYC8	0
Q00444	Q9P0J6	0
NP_060534.1	NP_066950.1	0
Q86XK2	NP_000841.1	0
Q9UKI9	NP_001918.3	0
P11308	Q96GX9	0
NP_000929.1	Q12882	0
NP_008993.1	NP_001893.2	0
NP_055552.1	NP_004146.1	0
Q9HAZ2	NP_064530.1	0
Q16587	NP_004155.2	0
Q9UGL1	NP_113608.1	0
NP_002683.2	NP_000846.1	0
NP_002898.2	NP_000424.2	0
NP_002096.1	Q96GX9	0
NP_005245.2	NP_002564.1	0
NP_000512.1	NP_000680.2	0
NP_056975.1	NP_066950.1	0
NP_006345.1	NP_996895.1	0
NP_000048.1	NP_004324.2	0
NP_004409.1	Q8IUQ0	0
NP_002963.1	NP_000174.1	0
Q05952	NP_066950.1	0
NP_002690.3	NP_004754.1	0
Q9NS39	NP_006432.1	0
NP_110517.2	NP_110379.2	0
NP_001790.1	Q9HD40	0
NP_005515.1	NP_004324.2	0
Q5H9F3	P51116	0
NP_068804.1	Q9Y6M4	0
NP_002898.2	NP_006101.1	0
NP_004445.1	NP_057395.1	0
NP_002388.2	NP_863651.1	0
NP_004716.1	P09210	0
NP_036427.1	NP_002890.1	0
Q9NZI7	NP_000658.1	0
NP_001230.1	NP_076425.1	0
NP_005850.1	Q9BYC8	0
NP_109377.1	Q8TF40	0
NP_277037.1	P35218	0
P43699	Q96Q11	0
P35548	NP_004337.2	0
NP_008869.1	NP_004777.1	0
Q9UHV7	NP_005554.1	0
NP_002958.2	NP_000305.3	0
Q53T94	P32322	0
NP_003204.2	O75394	0
NP_002126.2	Q58A44	0
P02545	P53004	0
Q14938	Q07020	0
Q12837	NP_115927.1	0
NP_002373.3	NP_001884.2	0
Q9UMR5	NP_072045.1	0
NP_008986.2	Q8IUQ0	0
NP_054885.1	O75897	0
NP_004950.2	NP_001866.2	0
NP_055586.1	NP_689953.1	0
Q96JN0	NP_071906.1	0
Q9UBR2	Q9NP86	0
NP_003446.2	NP_000365.3	0
NP_006582.1	NP_004171.2	0
NP_005240.3	NP_005527.1	0
NP_000449.1	NP_550438.1	0
Q12950	NP_116120.1	0
NP_002348.1	NP_071761.1	0
NP_055136.1	NP_660198.1	0
NP_006070.2	P12104	0
NP_055596.3	NP_003286.1	0
P15848	NP_006180.1	0
P32314	P49411	0
O75486	NP_004172.2	0
Q6PL18	NP_006268.1	0
NP_003185.1	P04183	0
P26367	NP_003286.1	0
Q9UL17	Q9Y6M4	0
NP_001028733.1	NP_002100.2	0
P31275	NP_653288.1	0
NP_005229.1	Q9Y3D3	0
NP_055909.2	P15428	0
Q96LT9	Q969P6	0
NP_004796.1	NP_061931.1	0
Q13356	Q9NWU1	0
Q5H9F3	NP_004484.1	0
P26367	Q96I99	0
NP_003359.3	Q16540	0
Q7Z5Q5	NP_057564.3	0
NP_057412.1	O95749	0
P09874	Q16698	0
Q99880	NP_038203.2	0
NP_001036111.1	NP_002563.1	0
NP_004647.1	Q93015	0
Q5H9F3	Q9NNW7	0
O95948	NP_004591.2	0
Q8WXA9	Q9P0R6	0
Q96RE9	NP_004171.2	0
NP_004260.2	NP_064632.2	0
NP_112235.2	Q9UKF7	0
Q12873	NP_665683.1	0
Q6EKJ0	NP_002826.2	0
Q9BWE0	NP_002940.2	0
Q86WB0	NP_065842.1	0
NP_002948.1	NP_055433.2	0
NP_000449.1	O60783	0
O15370	NP_055525.3	0
NP_005316.1	NP_002454.1	0
NP_542380.1	Q9H4K7	0
Q92664	Q9P0M9	0
Q9UNL4	Q9BU02	0
P04053	P82914	0
Q8WXA9	NP_115568.2	0
NP_054781.1	Q02252	0
NP_003911.1	NP_006784.1	0
AAA93070.1	P09001	0
Q00444	Q8TE67	0
NP_003027.1	NP_056449.1	0
Q8IUE6	NP_005989.3	0
NP_056986.2	NP_005172.1	0
NP_001092755.1	Q9Y2D0	0
NP_006593.2	Q13405	0
Q8TAT5	Q93088	0
P42771	Q9UBD5	0
Q5QNW6	P20132	0
P41229	NP_116120.1	0
AAH09210.1	NP_004125.3	0
Q16670	Q9UGK3	0
Q53T94	Q9HD40	0
NP_076920.1	NP_000404.1	0
NP_001349.2	P11586	0
NP_003062.2	NP_006237.1	0
NP_001795.2	Q96LI5	0
Q9NZL3	Q68J44	0
O00472	P50225	0
NP_000440.1	P49753	0
NP_001092755.1	NP_056442.2	0
O43248	P43304	0
NP_004588.1	NP_001893.2	0
Q8NCU7	Q9NP92	0
NP_005229.1	P43304	0
Q14562	NP_003841.1	0
P55895	NP_001344.2	0
NP_006707.1	P57721	0
O43781	Q9Y238	0
NP_076921.1	O95749	0
NP_061184.1	Q96MW5	0
NP_078805.3	NP_055433.2	0
NP_003661.1	NP_001619.1	0
NP_003502.1	P11586	0
NP_003194.3	Q9NRJ4	0
Q9Y6P5	Q16719	0
NP_002373.3	Q9NP74	0
NP_005404.1	Q7L0Y3	0
NP_005587.2	NP_002878.2	0
Q86T24	Q9P1Z0	0
NP_002004.1	Q9Y4K4	0
Q96T88	Q9UI17	0
NP_002543.2	NP_001880.2	0
Q15349	NP_037399.2	0
Q12873	NP_054780.2	0
NP_003520.1	NP_056053.1	0
NP_003446.2	Q6P1L8	0
Q9ULG1	NP_110395.1	0
Q8N9N5	NP_006784.1	0
NP_055136.1	NP_001893.2	0
Q9Y3D8	O15091	0
NP_056975.1	NP_001692.1	0
NP_002351.1	Q9Y2R5	0
Q96T76	Q7Z2X4	0
O00472	NP_003360.2	0
Q05952	Q6P1L8	0
NP_002519.1	NP_659451.1	0
NP_003520.1	P18054	0
NP_596868.1	P17706	0
NP_000253.1	P35236	0
NP_003159.1	NP_003493.1	0
NP_058633.2	Q01064	0
P26367	AAH07654.1	0
NP_005135.2	NP_001893.2	0
Q5VVJ2	Q2VPK5	0
NP_002460.1	NP_112176.1	0
NP_009210.1	Q9H4K7	0
NP_005587.2	NP_003158.2	0
NP_003837.1	NP_002609.1	0
NP_055392.1	P53004	0
NP_997646.1	NP_057461.1	0
NP_001977.1	NP_004171.2	0
NP_005925.2	O75897	0
NP_006158.2	NP_037386.1	0
P28698	NP_150634.1	0
Q9Y6P5	Q9NX20	0
NP_000387.1	P82675	0
NP_036377.1	NP_003124.1	0
P28698	NP_066953.1	0
NP_878314.1	NP_003215.1	0
NP_003336.1	NP_002563.1	0
NP_059105.2	P0C7P0	0
NP_005635.1	Q9ULC6	0
NP_001007227.1	NP_060177.2	0
Q9UI36	Q9H2W6	0
NP_075555.1	Q93088	0
NP_000955.1	Q9NZJ9	0
NP_604391.1	NP_066953.1	0
Q7Z591	NP_001938.1	0
P22492	O75891	0
NP_006708.2	NP_036529.1	0
Q9P2Y4	NP_000058.1	0
P31267	NP_037399.2	0
NP_060263.2	NP_060441.2	0
P10275	Q9NP31	0
Q13123	NP_000161.2	0
NP_036384.1	Q8WUN7	0
NP_003101.3	Q9BSE5	0
Q14119	NP_064632.2	0
NP_071801.1	Q8TF09	0
NP_000018.1	Q9H4A3	0
NP_006227.1	NP_055683.3	0
P0C1S8	NP_001705.2	0
Q13950	Q96RP9	0
Q92841	NP_055199.1	0
P82970	NP_004299.1	0
Q9Y222	NP_004160.3	0
Q12951	P21399	0
NP_000439.1	NP_803187.1	0
NP_004688.2	NP_006581.2	0
Q9H611	NP_056238.2	0
NP_004070.3	Q9Y3D3	0
O43316	Q8WYK0	0
NP_057698.2	NP_000846.1	0
NP_003027.1	NP_064576.1	0
NP_005310.1	Q8N427	0
NP_055392.1	NP_002930.2	0
NP_003403.2	NP_065078.1	0
Q86Y25	Q9UGK3	0
NP_003075.1	Q3BBV0	0
NP_002154.1	NP_055605.2	0
NP_071378.1	Q8IVS2	0
NP_003207.1	Q02252	0
NP_000529.1	NP_005989.3	0
NP_003027.1	NP_004777.1	0
NP_005457.2	Q96P71	0
NP_001665.1	Q70SY1	0
Q8NHV9	Q06124	0
Q969F1	NP_996895.1	0
NP_004647.1	NP_004146.1	0
NP_006708.2	Q96LI5	0
NP_003211.1	P08729	0
NP_058633.2	NP_001880.2	0
NP_004642.2	NP_001884.2	0
Q8TAT5	NP_006237.1	0
Q8IVW6	NP_004299.1	0
Q13950	NP_002684.1	0
Q00056	Q96PC2	0
Q9UBP6	Q8N3H0	0
Q02962	NP_000476.1	0
NP_002688.2	Q16772	0
P23527	NP_002684.1	0
NP_002220.1	NP_071403.1	0
NP_071387.1	Q9H7D7	0
NP_004371.2	O75879	0
NP_878314.1	NP_003354.2	0
NP_000297.1	NP_005852.2	0
NP_002895.3	P24752	0
NP_077021.1	NP_005527.1	0
NP_006266.2	Q07020	0
NP_075555.1	P51116	0
NP_689854.2	O75879	0
NP_002958.2	NP_004754.1	0
A6NLJ0	Q13938	0
NP_002350.1	NP_006422.1	0
Q9Y5Q8	NP_036232.1	0
NP_001385.1	NP_055129.2	0
P31249	Q06278	0
NP_060058.1	NP_001379.1	0
NP_004483.1	Q9Y3D3	0
NP_055206.2	NP_003493.1	0
NP_054885.1	NP_001367.2	0
NP_002156.2	NP_004146.1	0
NP_003874.2	P48728	0
NP_006752.1	NP_001001331.1	0
NP_003358.1	NP_550438.1	0
NP_115830.1	O15091	0
NP_037500.2	Q9H9P8	0
NP_005595.2	Q8N983	0
NP_733796.2	Q9Y3D9	0
P14316	NP_000174.1	0
CAA58827.1	NP_002264.1	0
NP_006531.1	Q14CX7	0
NP_037393.1	NP_002878.2	0
NP_056076.1	Q96T66	0
NP_005089.2	NP_005411.1	0
Q6IEG0	Q01064	0
NP_003073.1	NP_000964.1	0
NP_004955.2	Q96LI5	0
NP_006168.1	NP_000660.1	0
P09017	P09210	0
NP_003211.1	Q14651	0
Q8WXA9	NP_000841.1	0
NP_006590.1	NP_002961.1	0
P51513	NP_008996.1	0
NP_061825.2	Q7Z569	0
NP_054885.1	Q06124	0
O75030	Q9HBU6	0
P01106	NP_004337.2	0
Q9ULV5	NP_005779.1	0
P10275	O95749	0
NP_003441.1	Q14790	0
NP_596868.1	NP_064586.1	0
NP_006707.1	NP_000840.2	0
Q9Y5Q8	NP_001393.1	0
Q53T94	P82914	0
NP_114432.1	NP_005172.1	0
Q8TBZ0	NP_000657.1	0
Q15029	NP_004138.1	0
NP_689479.1	NP_000185.1	0
NP_001385.1	NP_006651.2	0
NP_006006.3	Q9UI17	0
NP_068741.1	P14598	0
O60231	NP_066953.1	0
Q9UEE5	Q15080	0
NP_003404.1	NP_057330.2	0
NP_001385.1	NP_071369.4	0
P08651	NP_064632.2	0
NP_057219.1	NP_002003.1	0
NP_659480.1	P13995	0
Q6ZRS2	Q9UGK3	0
NP_003784.2	NP_001340.2	0
Q3YBR2	NP_003115.1	0
NP_002119.1	NP_055410.1	0
NP_055285.1	NP_003454.1	0
Q64ET8	NP_000894.1	0
O95766	Q9BZE1	0
NP_000018.1	NP_110395.1	0
NP_000297.1	Q9BYG8	0
NP_116294.1	Q9NR19	0
Q6NXT2	Q9BYG8	0
NP_005049.1	NP_659451.1	0
Q96T76	Q9HBG6	0
NP_055884.2	P40394	0
NP_003063.2	NP_003192.1	0
P17544	NP_116119.2	0
NP_005634.1	NP_005852.2	0
NP_067015.2	NP_005979.1	0
NP_003074.1	NP_005989.3	0
Q9BUQ8	NP_003810.1	0
NP_071801.1	NP_001893.2	0
Q9H582	P40939	0
Q8NCU7	NP_071347.2	0
NP_055436.2	Q9UDY6	0
NP_001230.1	P50224	0
NP_005504.2	NP_004623.1	0
NP_003159.1	NP_001001936.1	0
Q16670	Q96A58	0
NP_000279.1	NP_000309.1	0
NP_068809.1	Q7RTR2	0
NP_001537.1	Q9HCE6	0
NP_068804.1	NP_001379.1	0
NP_002158.2	NP_061883.1	0
NP_002040.1	Q9BZQ8	0
Q15572	NP_004591.2	0
Q9BWT1	Q8TF09	0
NP_001252.1	NP_005521.1	0
P20671	NP_037386.1	0
NP_068556.1	NP_055867.3	0
NP_015556.1	P22528	0
NP_079441.1	Q6P1L8	0
NP_689952.1	Q9NR20	0
Q9H6T0	NP_001158.2	0
P28340	O00170	0
NP_115701.2	O43182	0
P23760	Q8IXM3	0
P19388	NP_004125.3	0
NP_005404.1	P51580	0
NP_003242.1	NP_065078.1	0
NP_899196.1	Q9NY74	0
P17544	NP_003105.2	0
NP_004134.1	NP_006101.1	0
NP_002119.1	Q92552	0
P51688	O75891	0
Q9UMR5	NP_001217.2	0
NP_079273.2	Q96HA7	0
Q3ZCT1	Q12931	0
NP_000390.2	Q2M3C7	0
NP_004417.2	NP_057740.2	0
P10243	NP_005787.1	0
NP_054753.1	NP_000660.1	0
Q92664	NP_113608.1	0
NP_055238.1	NP_006083.1	0
NP_005490.1	O15540	0
Q06265	Q9Y2L1	0
NP_001537.1	NP_000424.2	0
NP_004292.1	NP_000846.1	0
NP_003103.2	P40261	0
P15586	NP_000546.2	0
NP_690856.1	NP_002305.1	0
NP_003080.2	NP_000845.1	0
NP_061975.2	NP_115927.1	0
Q99081	Q8IVS2	0
NP_005245.2	NP_005978.2	0
NP_003178.1	P17706	0
Q05952	Q16719	0
NP_071387.1	NP_000839.1	0
NP_055368.1	O15131	0
NP_068741.1	NP_115568.2	0
NP_112573.1	Q9NP74	0
NP_005632.1	P48729	0
P20671	Q9GZZ1	0
NP_005429.1	NP_659491.4	0
NP_005312.1	NP_003840.2	0
P14316	Q8IUQ0	0
Q01459	Q15080	0
Q5M775	Q9Y2J8	0
NP_055048.1	NP_003840.2	0
NP_060107.3	P51116	0
P38571	NP_000848.1	0
NP_001964.2	NP_068707.1	0
P28347	NP_001166.3	0
O94913	NP_000036.2	0
Q9BWX1	O75897	0
NP_055884.2	NP_077015.1	0
O43248	NP_003840.2	0
Q9BWE0	AAH30144.2	0
NP_005185.2	NP_004175.2	0
P30260	O15305	0
P0C7P1	NP_659491.4	0
O75807	NP_005172.1	0
NP_690856.1	Q7RTR2	0
NP_001244.1	Q9UBD5	0
NP_036377.1	NP_060767.2	0
O95926	NP_006784.1	0
P07992	NP_003121.1	0
NP_005490.1	Q9NWF9	0
NP_004917.2	Q9BU02	0
NP_003529.1	Q9H4A3	0
NP_076922.1	NP_004127.1	0
NP_004134.1	P50224	0
Q9Y6X0	Q9NZJ9	0
NP_004584.1	NP_004530.1	0
NP_003061.3	Q96A58	0
Q96LA8	NP_001434.1	0
P51693	NP_056981.2	0
NP_003787.2	Q96M27	0
NP_006183.1	Q9GZZ1	0
NP_001929.1	NP_000847.2	0
Q15910	P24752	0
NP_006345.1	NP_037386.1	0
Q86WB0	Q8TE67	0
Q6EKJ0	NP_003841.1	0
NP_000170.1	NP_000340.2	0
NP_006038.2	P82675	0
Q5TB30	Q99469	0
Q93079	O75891	0
P41229	O75394	0
NP_776248.1	NP_001952.1	0
NP_057079.2	Q9NP74	0
Q8IUE6	NP_000174.1	0
Q99880	Q6UB35	0
NP_001506.1	NP_005204.1	0
Q9H9L7	NP_002684.1	0
NP_003074.1	NP_002712.1	0
NP_068804.1	NP_003737.1	0
A6H8Y1	P37108	0
O60356	P50226	0
NP_005240.3	NP_003192.1	0
NP_000929.1	Q9NNW7	0
O76039	NP_003977.1	0
O43474	Q9NNW7	0
NP_001291.3	NP_004299.1	0
NP_001611.1	NP_000894.1	0
NP_006822.1	P35325	0
NP_005021.2	NP_003671.1	0
Q6UXN9	Q9P0J6	0
Q9UHQ1	NP_005495.2	0
NP_694964.3	P82663	0
NP_003102.1	Q15080	0
Q6ECI4	BAB16421.1	0
NP_542380.1	NP_001386.1	0
P54274	NP_005643.1	0
Q9GZR1	NP_689953.1	0
Q9UGL1	NP_064576.1	0
NP_001256.1	Q9BYG8	0
P54803	Q96P71	0
NP_054790.2	NP_066961.2	0
NP_003494.1	Q9HBU6	0
P32314	NP_056449.1	0
NP_003484.1	NP_003737.1	0
NP_775762.1	P0C7P0	0
NP_054885.1	P50225	0
NP_612211.1	Q96HA7	0
Q6EKJ0	Q16772	0
Q0VD86	P49591	0
NP_008924.1	P50135	0
Q96QV6	NP_006235.1	0
NP_849194.1	NP_002289.1	0
NP_003061.3	NP_005300.1	0
NP_005221.2	Q14790	0
NP_061156.1	P51857	0
P11308	Q8N4E7	0
Q8N9N5	P82909	0
NP_005739.2	NP_001692.1	0
Q8TCE9	NP_065076.2	0
P17544	Q9NWU1	0
NP_005366.2	Q96P20	0
Q9UNL4	NP_002070.1	0
NP_001943.1	Q58A63	0
NP_001036111.1	P82909	0
NP_066964.1	NP_056177.3	0
Q5T6S3	P18054	0
NP_689846.1	Q16772	0
NP_037500.2	NP_000886.1	0
Q9NZI7	O00338	0
NP_005457.2	Q8N983	0
NP_057412.1	P29353	0
Q96AV8	NP_000317.1	0
NP_005186.2	NP_037386.1	0
NP_116027.2	NP_005078.2	0
A0AVK6	Q9NR19	0
NP_057157.1	NP_004299.1	0
NP_008835.5	NP_001619.1	0
NP_115696.2	NP_054765.1	0
NP_114432.1	Q9BYN0	0
Q16633	Q9NWU1	0
NP_001036111.1	NP_004324.2	0
NP_073622.2	NP_056177.3	0
NP_055850.1	NP_065842.1	0
NP_001011663.1	NP_002712.1	0
NP_060370.1	Q16719	0
NP_073622.2	NP_000964.1	0
NP_000048.1	Q8IXM3	0
NP_004526.1	Q9BUT1	0
NP_004731.2	Q8N573	0
NP_005739.2	P37108	0
Q96KK5	NP_006268.1	0
NP_073598.1	Q7Z7A3	0
NP_001508.1	P22061	0
NP_005632.1	NP_065842.1	0
NP_877433.2	NP_056520.2	0
Q9UIH9	NP_006819.2	0
NP_079441.1	P36957	0
NP_037479.1	O43819	0
Q9P0K8	Q9NVV4	0
NP_690048.1	NP_000476.1	0
P51513	Q99707	0
NP_003062.2	NP_066565.1	0
Q9Y2P7	P56277	0
NP_003712.1	NP_066565.1	0
NP_004417.2	NP_005411.1	0
Q9Y618	NP_003737.1	0
NP_061139.2	Q96P71	0
P53999	NP_005779.1	0
Q8WVY7	NP_000404.1	0
NP_057272.1	NP_003354.2	0
Q02386	NP_008867.2	0
Q6NXT2	NP_000839.1	0
NP_001955.1	Q58A45	0
Q9BXL5	NP_003354.2	0
NP_002135.2	Q9NZE8	0
NP_006726.1	NP_000036.2	0
Q16666	NP_057461.1	0
Q99729	Q9ULC6	0
NP_056271.2	NP_002631.3	0
Q9BWE0	NP_006750.3	0
NP_631938.1	P46439	0
NP_006038.2	Q92871	0
P09067	NP_001340.2	0
P09668	NP_000660.1	0
NP_000439.1	NP_004747.1	0
NP_006070.2	Q9NP74	0
Q99880	NP_004171.2	0
NP_055367.2	Q12849	0
NP_065090.1	Q2VPK5	0
NP_002303.2	Q8WVN8	0
NP_937872.1	Q8N573	0
NP_036558.3	P46459	0
NP_009053.1	NP_055199.1	0
NP_002962.1	Q9Y3D3	0
Q9BTC8	P22061	0
NP_005060.1	O14561	0
A0AVK6	NP_000841.1	0
Q86TM3	Q96M27	0
NP_006345.1	NP_006461.3	0
Q969F1	Q9H0B2	0
Q8N1G1	O15131	0
Q7Z7J5	NP_077268.1	0
NP_054885.1	NP_004823.1	0
Q8N5A5	Q9BYG8	0
A6NDE4	Q92526	0
NP_002193.2	Q9Y4K4	0
NP_003251.2	NP_060767.2	0
NP_002008.2	NP_002305.1	0
NP_996670.1	NP_003977.1	0
NP_009060.2	NP_647473.1	0
O95926	NP_378663.1	0
NP_057272.1	P63302	0
NP_061824.2	Q9UDX5	0
NP_006006.3	P40261	0
P35548	Q7L0Y3	0
Q5M775	Q96LI5	0
Q5M775	NP_000847.2	0
P09017	NP_071390.1	0
NP_009053.1	Q9H6S3	0
Q99880	Q9UBW5	0
NP_003649.2	NP_001753.1	0
P26599	Q96G61	0
NP_037500.2	NP_001938.1	0
P10071	NP_068707.1	0
NP_002948.1	NP_002159.2	0
NP_003064.2	NP_001434.1	0
Q13268	NP_055410.1	0
NP_055620.1	NP_005521.1	0
NP_068809.1	NP_004865.1	0
NP_065700.1	NP_116119.2	0
NP_003070.3	P57721	0
NP_000439.1	NP_001163.1	0
NP_055136.1	NP_055463.1	0
Q9UL03	NP_006819.2	0
NP_056271.2	NP_004865.1	0
NP_003963.1	NP_071403.1	0
P09874	NP_077000.1	0
NP_006029.1	NP_000552.2	0
Q9BQ83	NP_001166.3	0
NP_002351.1	Q06278	0
NP_003850.1	Q96HA7	0
P23527	Q9Y6G3	0
Q9Y6X0	NP_056177.3	0
NP_002120.1	Q96HA7	0
O76039	Q13085	0
NP_059990.2	NP_056238.2	0
O60231	NP_055410.1	0
NP_076921.1	NP_004865.1	0
NP_002895.3	NP_056177.3	0
NP_005312.1	NP_057256.2	0
Q9NPC7	NP_008878.3	0
NP_002519.1	NP_001367.2	0
NP_060624.1	NP_055605.2	0
NP_006684.1	NP_000445.1	0
NP_055138.2	NP_004721.1	0
Q7Z5Q5	Q96P71	0
P51826	Q9UGK3	0
NP_006708.2	P82914	0
NP_000113.1	NP_065078.1	0
NP_003186.1	NP_003124.1	0
Q9Y3Z3	NP_002930.2	0
NP_073207.1	O75394	0
NP_001943.1	P63302	0
NP_002137.4	Q9H4A3	0
NP_001795.2	NP_000476.1	0
P29558	NP_002930.2	0
Q86YN6	P35325	0
Q6NXG1	NP_689508.3	0
NP_005221.2	Q08495	0
NP_003914.1	P15428	0
P09630	NP_004093.1	0
Q01196	NP_005116.1	0
NP_001395.1	NP_008867.2	0
NP_006183.1	NP_036232.1	0
NP_005672.1	NP_000662.3	0
P35548	NP_000964.1	0
NP_073207.1	NP_061821.1	0
Q13523	NP_001434.1	0
NP_005310.1	Q9H7D7	0
NP_004355.2	Q6UB35	0
NP_079224.1	Q9NRV9	0
Q70SY1	NP_733752.1	0
NP_001665.1	Q08495	0
Q5XKR4	NP_071761.1	0
NP_004950.2	Q14894	0
Q12873	NP_005204.1	0
NP_002137.4	NP_004171.2	0
NP_003242.1	Q99757	0
Q92664	P59942	0
NP_542380.1	NP_001815.2	0
NP_008986.2	P0C7P0	0
NP_112235.2	Q01064	0
P50219	NP_060322.1	0
NP_004292.1	NP_001815.2	0
NP_031389.3	NP_000404.1	0
P19388	Q12815	0
Q86UP8	Q9HD33	0
Q14863	NP_055428.1	0
Q8IZU0	NP_647473.1	0
NP_003084.1	Q9GZZ1	0
NP_004070.3	Q8TF09	0
Q8IXQ6	Q9GZZ1	0
P42285	NP_001001998.1	0
NP_002604.1	P56277	0
NP_003588.1	NP_055141.2	0
NP_005216.1	Q9Y3B7	0
P26367	P35218	0
NP_003027.1	P12104	0
NP_057662.3	NP_060177.2	0
O75030	Q2VPK5	0
P50548	Q9UPP2	0
NP_078976.2	NP_004324.2	0
Q9UBR2	Q9UHN1	0
P31249	P35237	0
Q03923	NP_001158.2	0
NP_006590.1	NP_072045.1	0
Q6NXG1	Q9Y2D0	0
Q9NQX1	NP_002878.2	0
Q9H211	NP_863651.1	0
NP_003649.2	NP_001344.2	0
P35269	NP_004324.2	0
NP_055238.1	NP_003158.2	0
NP_005060.1	NP_004777.1	0
Q8TAP9	NP_000958.1	0
NP_003061.3	NP_203526.1	0
O60936	NP_005617.2	0
